State,District,Crops,Min Price,Max Price,Modal Price,Modal Price (Rs/kg)
Uttar Pradesh,Muzaffarnagar,Barley (Jau),2225.0,2265.0,2245.0,22.45
Uttar Pradesh,Muzaffarnagar,Bengal Gram Dal (Chana Dal),6530.0,6630.0,6580.0,65.80
Uttar Pradesh,Muzaffarnagar,Bengal Gram(Gram)(Whole),5765.0,5865.0,5815.0,58.15
Uttar Pradesh,Muzaffarnagar,Black Gram Dal (Urd Dal),9520.0,9600.0,9560.0,95.60
Uttar Pradesh,Muzaffarnagar,Green Gram Dal (Moong Dal),9500.0,9600.0,9550.0,95.50
Uttar Pradesh,Muzaffarnagar,Maize,2110.0,2150.0,2130.0,21.30
Uttar Pradesh,Muzaffarnagar,Mustard,5455.0,5495.0,5475.0,54.75
Uttar Pradesh,Muzaffarnagar,Mustard Oil,12100.0,12200.0,12150.0,121.50
Uttar Pradesh,Muzaffarnagar,Wheat,2250.0,2290.0,2270.0,22.70
Uttar Pradesh,Padrauna(Kusinagar),Arhar Dal(Tur Dal),13250.0,13280.0,13260.0,132.60
Uttar Pradesh,Padrauna(Kusinagar),Wheat,2250.0,2270.0,2260.0,22.60
Uttar Pradesh,Pillibhit,Bengal Gram(Gram)(Whole),5820.0,5920.0,5860.0,58.60
Uttar Pradesh,Pillibhit,Mustard Oil,14750.0,14835.0,14790.0,147.90
Uttar Pradesh,Pillibhit,Wheat,2350.0,2430.0,2390.0,23.90
Uttar Pradesh,Pillibhit,Bengal Gram(Gram)(Whole),5805.0,5905.0,5855.0,58.55
Uttar Pradesh,Pillibhit,Wheat,2345.0,2425.0,2385.0,23.85
Uttar Pradesh,Pratapgarh,Arhar Dal(Tur Dal),13000.0,13250.0,13100.0,131.00
Uttar Pradesh,Pratapgarh,Bengal Gram Dal (Chana Dal),6050.0,6300.0,6120.0,61.20
Uttar Pradesh,Pratapgarh,Bengal Gram(Gram)(Whole),5500.0,5750.0,5600.0,56.00
Uttar Pradesh,Pratapgarh,Mustard Oil,14300.0,14550.0,14400.0,144.00
Uttar Pradesh,Pratapgarh,Wheat,2200.0,2350.0,2290.0,22.90
Uttar Pradesh,Raebarelli,Arhar Dal(Tur Dal),12350.0,12450.0,12400.0,124.00
Uttar Pradesh,Raebarelli,Bengal Gram Dal (Chana Dal),5850.0,5900.0,5875.0,58.75
Uttar Pradesh,Raebarelli,Paddy(Dhan)(Common),2250.0,2400.0,2260.0,22.60
Uttar Pradesh,Raebarelli,Wheat,2150.0,2340.0,2200.0,22.00
Uttar Pradesh,Raebarelli,Arhar Dal(Tur Dal),12600.0,12635.0,12625.0,126.25
Uttar Pradesh,Raebarelli,Barley (Jau),2230.0,2250.0,2240.0,22.40
Uttar Pradesh,Raebarelli,Bengal Gram(Gram)(Whole),5475.0,5490.0,5480.0,54.80
Uttar Pradesh,Raebarelli,Black Gram (Urd Beans)(Whole),7900.0,7950.0,7930.0,79.30
Uttar Pradesh,Raebarelli,Mustard,5430.0,5460.0,5450.0,54.50
Uttar Pradesh,Raebarelli,Mustard Oil,14580.0,14625.0,14600.0,146.00
Uttar Pradesh,Raebarelli,Paddy(Dhan)(Common),2080.0,2100.0,2090.0,20.90
Uttar Pradesh,Raebarelli,Wheat,2190.0,2210.0,2200.0,22.00
Uttar Pradesh,Raebarelli,Paddy(Dhan)(Common),1980.0,1990.0,1985.0,19.85
Uttar Pradesh,Raebarelli,Wheat,2200.0,2225.0,2220.0,22.20
Uttar Pradesh,Rampur,Bengal Gram(Gram)(Whole),5820.0,5890.0,5850.0,58.50
Uttar Pradesh,Rampur,Lentil (Masur)(Whole),6820.0,6895.0,6850.0,68.50
Uttar Pradesh,Rampur,Wheat,2325.0,2395.0,2350.0,23.50
Uttar Pradesh,Saharanpur,Arhar Dal(Tur Dal),12500.0,12900.0,12700.0,127.00
Uttar Pradesh,Saharanpur,Barley (Jau),2170.0,2300.0,2240.0,22.40
Uttar Pradesh,Saharanpur,Bengal Gram Dal (Chana Dal),6400.0,6750.0,6575.0,65.75
Uttar Pradesh,Saharanpur,Bengal Gram(Gram)(Whole),5600.0,5950.0,5780.0,57.80
Uttar Pradesh,Saharanpur,Black Gram Dal (Urd Dal),9350.0,9750.0,9560.0,95.60
Uttar Pradesh,Saharanpur,Green Gram (Moong)(Whole),8420.0,8800.0,8620.0,86.20
Uttar Pradesh,Saharanpur,Green Gram Dal (Moong Dal),9350.0,9750.0,9560.0,95.60
Uttar Pradesh,Saharanpur,Lentil (Masur)(Whole),6350.0,6725.0,6550.0,65.50
Uttar Pradesh,Saharanpur,Maize,2000.0,2230.0,2125.0,21.25
Uttar Pradesh,Saharanpur,Mustard,5330.0,5600.0,5475.0,54.75
Uttar Pradesh,Saharanpur,Mustard Oil,12000.0,12400.0,12200.0,122.00
